quant-ph/9904108,
cmp-lg/9806016,
cmp-lg/9806010,
cmp-lg/9806010,
cmp-lg/9806009,
cmp-lg/9806008,
cmp-lg/9806008,
cmp-lg/9806003,
cmp-lg/9806002,
cmp-lg/9805001,
cmp-lg/9805001,
cmp-lg/9804002,
cmp-lg/9804002,
cmp-lg/9802002,
cmp-lg/9801005,
cmp-lg/9801001,
cmp-lg/9801001,
cmp-lg/9712008,
cmp-lg/9712006,
cmp-lg/9712002,
cmp-lg/9711014,
cmp-lg/9711007,
cmp-lg/9711002,
cmp-lg/9711002,
cmp-lg/9710003,
cmp-lg/9708005,
cmp-lg/9708002,
cmp-lg/9707012,
cmp-lg/9707008,
cmp-lg/9706021,
cmp-lg/9706021,
cmp-lg/9706016,
cmp-lg/9706016,
cmp-lg/9706012,
cmp-lg/9706012,
cmp-lg/9706007,
cmp-lg/9706007,
cmp-lg/9705014,
cmp-lg/9705005,
cmp-lg/9705005,
cmp-lg/9705003,
cmp-lg/9705003,
cmp-lg/9704014,
cmp-lg/9704014,
cmp-lg/9704008,
cmp-lg/9704008,
cmp-lg/9702016,
cmp-lg/9702014,
cmp-lg/9702014,
cmp-lg/9611005,
cmp-lg/9610003,
cmp-lg/9610003,
cmp-lg/9609001,
cmp-lg/9608013,
cmp-lg/9608005,
cmp-lg/9608005,
cmp-lg/9608002,
cmp-lg/9607033,
cmp-lg/9607033,
cmp-lg/9607031,
cmp-lg/9607031,
cmp-lg/9607030,
cmp-lg/9607025,
cmp-lg/9606028,
cmp-lg/9606028,
cmp-lg/9606026,
cmp-lg/9606026,
cmp-lg/9606021,
cmp-lg/9606021,
cmp-lg/9606019,
cmp-lg/9606019,
cmp-lg/9606016,
cmp-lg/9606016,
cmp-lg/9606009,
cmp-lg/9606009,
cmp-lg/9606008,
cmp-lg/9606008,
cmp-lg/9606006,
cmp-lg/9606006,
cmp-lg/9605035,
cmp-lg/9605029,
cmp-lg/9605023,
cmp-lg/9605023,
cmp-lg/9605021,
cmp-lg/9605021,
cmp-lg/9605019,
cmp-lg/9605019,
cmp-lg/9605011,
cmp-lg/9604024,
cmp-lg/9604024,
cmp-lg/9604022,
cmp-lg/9604022,
cmp-lg/9604009,
cmp-lg/9604009,
cmp-lg/9604003,
cmp-lg/9604003,
cmp-lg/9603003,
cmp-lg/9602002,
cmp-lg/9601003,
cmp-lg/9601002,
cmp-lg/9512002,
cmp-lg/9511007,
cmp-lg/9511006,
cmp-lg/9511006,
cmp-lg/9510004,
cmp-lg/9509004,
cmp-lg/9509001,
cmp-lg/9508008,
cmp-lg/9508006,
cmp-lg/9507009,
cmp-lg/9507008,
cmp-lg/9506015,
cmp-lg/9506013,
cmp-lg/9506007,
cmp-lg/9506007,
cmp-lg/9506005,
cmp-lg/9506003,
cmp-lg/9506002,
cmp-lg/9505044,
cmp-lg/9505044,
cmp-lg/9505031,
cmp-lg/9505027,
cmp-lg/9505027,
cmp-lg/9505023,
cmp-lg/9505023,
cmp-lg/9505018,
cmp-lg/9505018,
cmp-lg/9505015,
cmp-lg/9505004,
cmp-lg/9505004,
cmp-lg/9505003,
cmp-lg/9505003,
cmp-lg/9504031,
cmp-lg/9504031,
cmp-lg/9504028,
cmp-lg/9504028,
cmp-lg/9504021,
cmp-lg/9504021,
cmp-lg/9504019,
cmp-lg/9504012,
